"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"93.72917",383.682846460007,-116.899081121886,884.2647740419,-381.891146620182,1149.2568395402
"93.73958",382.60039946002,-119.917526701442,885.118325621483,-385.934447940895,1151.13524686094
"93.75000",385.742840460029,-118.703654230564,890.189335150623,-385.741497980061,1157.22717890012
"93.76042",389.381002460036,-116.986715604253,895.748720524325,-385.04159357338,1163.80359849345
"93.77083",392.251783460041,-116.02989611305,900.533463033132,-385.097964102744,1169.60153102283
"93.78125",394.427103460045,-115.761357485172,904.615564405262,-385.838814560672,1174.69302148076
"93.79167",393.109650460047,-118.978491927232,905.197792847327,-390.061579612596,1176.28088053269
"93.80208",392.556901460049,-121.423901163609,906.537704083707,-393.508902657062,1178.62270557716
"93.81250",390.78626546005,-125.080253474513,906.652784394613,-398.163492883954,1179.73602380405
"93.82292",390.655565460051,-127.089801732809,908.400932652911,-401.167643330805,1182.47877425091
"93.83333",386.183586460052,-133.433835439631,905.801008359735,-408.502682937268,1180.86985585737
"93.84375",390.925526460052,-130.557229758864,912.408282678968,-406.613525597846,1188.46457851795
"93.85417",392.121943460052,-131.219498550497,915.463385470602,-408.259723212912,1192.50361013302
"93.86458",392.115902460052,-133.077647402935,917.309452323039,-411.098318738113,1195.33012365822
"93.87500",392.304900460051,-134.734248664271,919.344049584374,-413.731921232206,1198.34172215231
"93.88542",391.464545460051,-137.413762472591,920.342853392693,-417.3850269034,1200.3141178235
"93.89583",391.937216460051,-138.773876785321,922.648309705423,-419.715359154244,1203.58979207435
"93.90625",392.861353460051,-139.676217407679,925.39892432778,-421.584578625131,1207.30728554523
"93.91667",393.482084460051,-140.875721020234,927.839889940336,-423.747656236458,1210.71182515656
"93.92708",396.477677460051,-139.694183205641,932.649538125743,-423.526421229501,1216.4817761496
"93.93750",400.384967460051,-137.594831474551,938.364766394652,-422.384134206051,1223.15406912615
"93.94792",334.687080460049,-205.094601290748,874.468762210845,-490.837763166856,1160.21192408695
"93.95833",334.888190460049,-206.689379095524,876.465760015623,-493.383226548897,1163.159607469
"93.96875",324.176097460049,-219.19142433135,867.543619251448,-506.832815261583,1155.18501018168
